3.464882943143812621e+00,5.279059822671858943e-02
3.488294314381270578e+00,5.289747155005667528e-02
3.511705685618728978e+00,5.304356934492112513e-02
3.535117056856186935e+00,5.319688391503979430e-02
3.558528428093645335e+00,5.330914028835450486e-02
3.581939799331103291e+00,5.343917377045476202e-02
3.605351170568561692e+00,5.351670282155308878e-02
3.628762541806019648e+00,5.367359958710284096e-02
3.652173913043478048e+00,5.380318814385741388e-02
3.675585284280936005e+00,5.389595318703137294e-02
3.698996655518394405e+00,5.404193861089305606e-02
3.722408026755852362e+00,5.419194937939396384e-02
3.745819397993310762e+00,5.429469743274854820e-02
3.769230769230769162e+00,5.436846230926184464e-02
3.792642140468227119e+00,5.453325375579880230e-02
3.816053511705685519e+00,5.459447822984727500e-02
3.839464882943143476e+00,5.472198833909618088e-02
3.862876254180601876e+00,5.487794504128823414e-02
3.886287625418059832e+00,5.493395597481338932e-02
3.909698996655518233e+00,5.502511170655151329e-02
3.933110367892976189e+00,5.514448091131605306e-02
3.956521739130434590e+00,5.523768557461487816e-02
3.979933110367892546e+00,5.535829215198921627e-02
4.003344481605350502e+00,5.544367722203526194e-02
4.026755852842809347e+00,5.556060290157414233e-02
4.050167224080267303e+00,5.569541421471178172e-02
4.073578595317725259e+00,5.576065869127997537e-02
4.096989966555183216e+00,5.588616647588392355e-02
4.120401337792642060e+00,5.603907814034312512e-02
4.143812709030100017e+00,5.610941843817927877e-02
4.167224080267557973e+00,5.621991296404129507e-02
4.190635451505016817e+00,5.633854052842082044e-02
4.214046822742474774e+00,5.640706296348213522e-02
4.237458193979932730e+00,5.650205575432966365e-02
4.260869565217390686e+00,5.659074934604292617e-02
4.284280936454849531e+00,5.675559525230142871e-02
4.307692307692307487e+00,5.679378842691128193e-02
4.331103678929765444e+00,5.689547162809334424e-02
4.354515050167223400e+00,5.697872553120012645e-02
4.377926421404682245e+00,5.708248012689790679e-02
4.401337792642140201e+00,5.712551511164341150e-02
4.424749163879598157e+00,5.724204859478439905e-02
4.448160535117056114e+00,5.737254822148819822e-02
4.471571906354514958e+00,5.740280666261003001e-02
4.494983277591972914e+00,5.747402925926877598e-02
4.518394648829430871e+00,5.758716898303499476e-02
4.541806020066889715e+00,5.765855750066255225e-02
4.565217391304347672e+00,5.772732373509607828e-02
4.588628762541805628e+00,5.779533625089360027e-02
4.612040133779263584e+00,5.786191570569675091e-02
4.635451505016722429e+00,5.796688472110982093e-02
4.658862876254180385e+00,5.800320711492477216e-02
4.682274247491638342e+00,5.806421761133445658e-02
4.705685618729096298e+00,5.812520433628325101e-02
4.729096989966555142e+00,5.823619736690754944e-02
4.752508361204013099e+00,5.825997885522493647e-02
4.775919732441471055e+00,5.830988954241491523e-02
4.799331103678929011e+00,5.844315325800482352e-02
4.822742474916387856e+00,5.849862191772474407e-02
4.846153846153845812e+00,5.847257072435918523e-02
4.869565217391303769e+00,5.858659456256042064e-02
4.892976588628762613e+00,5.875445580962312953e-02
4.916387959866220569e+00,5.874947864789359375e-02
4.939799331103678526e+00,5.877822086914743366e-02
4.963210702341136482e+00,5.884502184760889015e-02
4.986622073578595327e+00,5.892957338030739567e-02
5.010033444816053283e+00,5.898274821589969547e-02
5.033444816053511239e+00,5.895653066885357674e-02
5.056856187290969196e+00,5.910538848220427133e-02
5.080267558528428040e+00,5.912813508020522274e-02
5.103678929765885997e+00,5.916279926357100039e-02
5.127090301003343953e+00,5.930460104646821662e-02
5.150501672240801909e+00,5.930227219916747033e-02
5.173913043478260754e+00,5.941923590126585442e-02
5.197324414715718710e+00,5.943673567004218589e-02
5.220735785953176666e+00,5.951330559531822079e-02
5.244147157190635511e+00,5.956428546257387657e-02
5.267558528428093467e+00,5.963791328013254983e-02
5.290969899665551424e+00,5.964012150583695299e-02
5.314381270903009380e+00,5.976867377842929457e-02
5.337792642140468224e+00,5.976432184745508053e-02
5.361204013377926181e+00,5.979381521706879365e-02
5.384615384615384137e+00,5.990176462893637144e-02
5.408026755852842093e+00,5.992075345073596265e-02
5.431438127090300938e+00,5.999654852025526619e-02
5.454849498327758894e+00,6.010043648275662648e-02
5.478260869565216851e+00,6.010484864566405239e-02
5.501672240802674807e+00,6.011962193147106503e-02
5.525083612040133652e+00,6.019954927461131783e-02
5.548494983277591608e+00,6.028141934094335269e-02
5.571906354515049564e+00,6.030941632700477506e-02
5.595317725752507521e+00,6.035271562054581734e-02
5.618729096989966365e+00,6.045434415228138209e-02
5.642140468227424321e+00,6.046415939611717721e-02
5.665551839464882278e+00,6.049900495126464550e-02
5.688963210702341122e+00,6.050623978471095926e-02
5.712374581939799079e+00,6.060085313007394781e-02
5.735785953177257035e+00,6.067825698288239339e-02
5.759197324414714991e+00,6.073088812012865378e-02
5.782608695652173836e+00,6.075005948016180130e-02
5.806020066889631792e+00,6.075154867037981660e-02
5.829431438127089748e+00,6.084074287231909517e-02
5.852842809364547705e+00,6.090608333196351198e-02
5.876254180602006549e+00,6.090322906094074173e-02
5.899665551839464506e+00,6.096779722729916973e-02
5.923076923076922462e+00,6.102872052065684561e-02
5.946488294314380418e+00,6.109624934932593454e-02
5.969899665551839263e+00,6.106428998084343501e-02
5.993311036789297219e+00,6.113133480125141489e-02
6.016722408026755176e+00,6.113706832668826252e-02
6.040133779264214020e+00,6.119889541771909858e-02
6.063545150501671976e+00,6.125211275557453094e-02
6.086956521739129933e+00,6.127648984539828259e-02
6.110367892976587889e+00,6.128104720371137931e-02
6.133779264214046734e+00,6.130872228848703587e-02
6.157190635451504690e+00,6.138687194202248343e-02
6.180602006688962646e+00,6.132790624781488120e-02
6.204013377926420603e+00,6.140661129506334859e-02
6.227424749163879447e+00,6.145476686541508082e-02
6.250836120401337404e+00,6.149392259642785102e-02
6.274247491638795360e+00,6.152360340696559626e-02
6.297658862876253316e+00,6.151880439935784178e-02
6.321070234113712161e+00,6.154691925186520779e-02
6.344481605351170117e+00,6.158468232221862154e-02
6.367892976588628073e+00,6.162066696905141999e-02
6.391304347826086918e+00,6.163325728436953865e-02
6.414715719063544874e+00,6.163555951752110879e-02
6.438127090301002831e+00,6.168742886952667537e-02
6.461538461538460787e+00,6.166025649958435662e-02
6.484949832775919631e+00,6.173443068034736164e-02
6.508361204013377588e+00,6.171627204563151503e-02
6.531772575250835544e+00,6.170653806061983382e-02
6.555183946488293500e+00,6.176037342825958787e-02
6.578595317725752345e+00,6.176170517288714912e-02
6.602006688963210301e+00,6.174753276492818410e-02
6.625418060200668258e+00,6.181322644290664081e-02
6.648829431438126214e+00,6.180882005651493205e-02
6.672240802675585059e+00,6.181809018383899179e-02
6.695652173913043015e+00,6.184480660158325760e-02
6.719063545150500971e+00,6.187334665279262819e-02
6.742474916387958928e+00,6.189433765243499558e-02
6.765886287625417772e+00,6.188371276503241980e-02
6.789297658862875728e+00,6.183692399298455072e-02
6.812709030100333685e+00,6.187806996413451610e-02
6.836120401337792529e+00,6.190167505852424423e-02
6.859531772575250486e+00,6.193147881331714094e-02
6.882943143812708442e+00,6.184474658326183372e-02
6.906354515050166398e+00,6.188379697581036787e-02
6.929765886287625243e+00,6.187022295546070610e-02
6.953177257525083199e+00,6.189121004098924184e-02
6.976588628762541155e+00,6.185965898569954075e-02
7.000000000000000000e+00,6.186506261284713259e-02
